author,content,time,sentiment,principal
linhu8883324,新聞國民黨徵召侯友宜他開第一槍宣布退黨1新聞網址twnextapplecompolitics20230517F7AF4AF0C47DA1C069E05D0AB2BDFC3B2新聞來源︰壹蘋3新聞標題︰國民黨徵召侯友宜他開第一槍宣布退黨4新聞內容︰【記者蘇柏銓／台北報導】國民黨今正式徵召新北市長侯友宜參選2024總統曾站台力挺鴻海集團創辦人的南投議長何勝豐開出第一槍宣布退出國民黨國民黨發言人林家興說中午已接獲消息現在還在溝通也呼籲黨內外同志整合達成政黨輪替南投議長何勝豐先前曾說如果徵召的人選不懂照顧百姓他就不會支持而他今天發出聲明指為保持行政中立顧及議員席次非國民黨超過半數宣布退出國民黨籍黨證交回縣黨部他並指本屆議員黨籍以無黨籍及民進黨人數為歷屆最多而議會之議事運作勝豐身為議長自當中立自持不偏不倚以縣民為重他聲明指出再者許淑華縣長上任迄今不分黨派為勝豐鄉親努力奔走謀取福利亦與有榮焉勝感欽佩為了讓許縣長能無後顧之憂好好施政勝豐慎重在此宣布退出中國國民黨黨證隨後繳回南投縣黨部對於何勝豐退出國民黨林家興說稍早有接到消息現在還在溝通呼籲黨內外同志最重要的是整合達成政黨輪替他們都充分了解黨內同志社會好朋友已經充分表達意見予以尊重繼續朝政黨輪替目標努力5附註心得想法︰南投議長何勝豐退出國民黨好大咖的人物啊不是小人物啊國小畢業就能當議長啊地方經營許久啊這下國民黨損失不少啊,5/17,2.184553726802818e-07,侯友宜
Taiwan007,討論身邊的外省藍氣到都說要投賴清德我新店小碧潭人身邊的外省藍2020都投韓國瑜今天國民黨提名侯友宜身邊的外省藍超氣因為4年前侯友宜不幫韓國瑜助選我問他們不然投柯文哲他們說柯文哲很奸詐只想吃國民黨的票他們說明年打算投民進黨賴清德寧願民進黨當選也不投藍皮綠骨的這是我身邊外省藍的真實案例給大家參考,5/17,0.09675480010686177,侯友宜
tontontonni,討論柯文哲機會來了只要把侯友宜蝦仁化今天國民黨主動放棄BNT的票倉送給柯文哲最好的機會國民黨內部民調柯文哲與侯友宜五五波所以接下來柯文哲只要把侯友宜蝦仁化就可以成為高虹安20這個應該不難柯P這是你最好的機會,5/17,0.060567058505747395,侯友宜
HODALA,討論這次選舉關鍵在於棄保這次總統選舉關鍵就在於棄保為了避免國民黨統派當選最後一定會有棄保效應出來棄賴清德選柯文哲因為賴清德已經到頂了不可能更高了利空出盡不過剛好三十趴但侯友宜這邊卻有25趴上次2020國民黨民調大逆風最後韓國瑜還拿了百分之三十八五百多萬的選票侯友宜最起碼六百萬票起跳柯文哲的支持者絕對不會支持賴清德但賴清德的支持者卻可以勉強支持墨綠深綠走李登輝路線的柯文哲與其讓侯友宜當選綠營應該認清事實棄保賴清德支持柯文哲才對,5/17,0.161739436481799,侯友宜
yabition0411,新聞感嘆國家百廢待舉侯友宜連說三次再一1新聞網址︰newtalktwnewsview202305178715992新聞來源︰newtalk3完整新聞標題感嘆國家百廢待舉侯友宜連說三次再一次讓政黨輪替4完整新聞內容︰Newtalk新聞選舉黃建豪台北市報導發布20230517|1448國民黨今17日正式徵召新北市長侯友宜參選2024總統侯友宜出席國民黨中常會期間侯友宜發表參選宣言不僅連說三次再一次讓政黨輪替更再次提出中華民國是我們的國家台灣是我們的家的主張侯友宜致詞表示謝謝大家給他的肯定更重要他要在這裡謝謝鴻海創辦人郭台銘在經濟上做出巨大的貢獻後為國為民團結大家一起打拚的精神他個人不但敬佩更願意團結再一起攜手並進這是為中華民國為台灣這個土地他們要團結勝選侯友宜接著說尤其現階段國家在兵凶戰危國內衝突對立百廢待舉讓年輕人看不到未來他們必須大破大立再一次讓政黨輪替等待現場掌聲稍歇後侯友宜又說再一次讓政黨輪替再一次讓政黨輪替才能夠救國家救台灣他們要展現破釜沉舟的決心侯友宜更振臂稱要參選就要上前要參選就要團結國家要參選就要帶給人民希望守護中華民國愛台澎金馬這塊土地的人民是他這一生唯一的信念永不改變他認識的台灣人都是認真老實的都努力為這塊土地家人拚一個更好的未來因為他們都知道中華民國是我們的國家台灣是我們的家大家要團結一致自立自強才能顧好自己的家才能創造共同的未來侯友宜最後說尤其在今天這樣艱苦的歲月最重要凝聚所有向心力向前走他是侯友宜中國國民黨總統參選人他參選為了贏得國家的光榮台灣的繁榮讓他們不分彼此團結勝選團結勝選謝謝大家接下來5月20日的國民黨誓師大會他會再跟大家做詳細的報告5附註心得想法︰聽到了沒我們猴猴GPT說國家百廢待舉新北才是台灣最進步的地方沒有8+9沒有槍案蔡英文對美日友好關係都是假的都是廢墟我家猴猴英文最棒猴粉還不趕快衝一波,5/17,3.485848616424647e-07,侯友宜
jessica805,討論三角督侯友宜這麼慘還推他欸不是啦快笑死國民黨是不是怪怪的上圖icomL5A5K5Spng三腳督狀況下侯友宜明顯比郭台銘弱啊反而郭台銘還拿到柯文哲的票這到底什麼操作侯友宜準備第三名墊底吧,5/17,0.2631342223048251,侯友宜
tony121010,新聞獲民眾黨提名柯文哲正式參戰2024總統大1新聞網址︰newstvbscomtwpolitics21261082新聞來源︰TVBS3完整新聞標題獲民眾黨提名柯文哲正式參戰2024總統大選4完整新聞內容︰民眾黨主席柯文哲角逐2024總統大選日前領表登記參與黨內初選17日由民眾黨秘書長周台竹宣布經過選決會15日通過提名17日中央委員會決議通過柯文哲將代表民眾黨參加2024總統大選民眾黨17日中午進行中央委員會會議會後由周台竹出面轉述周台竹表示歡迎大家一同見證歷史一刻非常開心向大家宣佈民眾黨選決會15日通過提名並於17日中央委員決議通過由柯文哲代表民眾黨參加2024總統大選並將此消息同步公告於民眾黨網頁周台竹提及柯文哲過去8年擔任台北市長對市政方面有傑出表現也成功建立正直誠信文化未來也會秉持理性務實態度提出願景讓民眾相信我們可以擁有美好的台灣針對會議有無討論因應國民黨徵召新北市長侯友宜參選總統一事周台竹表示沒有討論到此題目最重要是通過柯文哲代表民眾黨參選2024總統大選5附註心得想法︰hohoGpt最大的對手登場了阿北憑藉著過去八年的政績加上民眾黨成員的支持閃亮參選了我建議阿北從民眾黨執政的新竹市出發聯合高虹安市長一定可以把hohoGPT打的滿地找牙團結大藍小藍2024超越自己領導中華民國,5/17,0.0,侯友宜
akway,討論侯友宜不是林耕仁20是連戰20我個人覺得侯友宜不會變成林耕仁20而是連戰20路線當年連戰宋楚瑜如何廝殺連戰又扶不起來最後淪落成老三這次大選藍白全面開戰互搶票似乎也無法避免了這次全國的局怎樣都無法像新竹那樣而是像2000那次大選那樣柯文哲有機會挑戰宋楚瑜最強票數,5/17,5.272041458947996e-08,侯友宜
moslaa,Re討論DPP會怎麼打侯友宜才會有效引述ivorysoapivorysoap之銘言DPP會怎麼打侯友宜才會有效1落跑賴清德自己也是落跑而且侯跟韓不一樣2nn8早就沒用了3鄭南容早就沒用了4包租公早就沒用了上面幾點多少會提一下畢竟能咬多少肉下來一點肉也是肉對吧但主攻嘛老實說我認為你思考不要侷限在這次的總統大選而要放在整個歷史潮流來看看清整個歷史潮流你才會明白民進黨真正的敵人是誰台灣自二戰結束後的歷史潮流是這樣的只要台灣保持未與中國實質統一實質獨立的狀態那麼任何執政黨都要面對如何處理台灣知識分子菁英想進入台灣政壇的願望國民黨的作法是優先引入在日本時代就跑到大陸加入國民黨的台灣人代表是連家但這無法解決根本問題國民黨不是從台灣誕生的政黨不然我這樣問你這次國民黨推出侯友宜這個本省人你覺得大家會從此同意國民黨是本土政黨嗎肯定不會嘛不要忘記李登輝可是本省人人家上個世紀就代表國民黨選過總統了還兩次只要台灣保持實質獨立真正獨立更無庸多言國民黨的式微是問題而已而民進黨本身就是台灣人主體的政黨直接解決問題本身所以民進黨真正的敵人不是外來的國民黨而是本土出現其他有影響力的政黨所以我是民進黨高層的話我會認為真正的敵人其實是柯文哲不過這只是戰略上先認清誰是真正大敵接下來談戰術雖然柯文哲跟檳榔黨才是民進黨的真正敵人但這跟立刻猛攻柯文哲是兩回事因為柯文哲跟侯友宜目前大致是五五開而藍白票源的重疊性遠高於綠白藍綠換句話說接下來讓這兩人自己互咬就好我們民進黨隔山觀狗鬥即可如果要下場參戰喂喂喂當我們民進黨沒記性喔新竹市長就是參戰太兇狂打高虹安才返把高虹安送進新竹市府啊所以我認為接下來的選戰短期這個月之內不斷替郭董抱屈宣傳國民黨多無情無義虧待郭董看看能不能煽動郭董下決心下個月出來背刺國民黨讓郭董自己當打手中期半年之內不直接硬攻侯友宜或柯文哲所謂冷處理剛說了讓這兩人自己去搶藍白票我們要做的是固票把自己的形象搞得高大上像最近拍的廣告從自己家世談起就是很好的切入賴清德的硬傷是之前的台獨形象半年內的工作是1修正之前說法已經在做2拿這套說法趕快到美國接受面試長期選前這個變數比較多要看接下來會出現什麼事再想辦法在選前接招比如可能或許a習包子腦洞大開狂射飛彈經過台北上空b有什麼中央等級的弊案發生c發生921等級的自然災害d天知道為啥反正藍白票突然明顯開始集中到柯文哲或侯友宜身上如果是集中到侯友宜身上那麼就主攻他不懂國際政治沒有美國關係順便跟賴清德到美國面試的成果做對比我負責民進黨選戰的話大概就這樣打,5/17,0.0,侯友宜
ilw4e,Re討論為什麼國民黨死都不要讓郭台銘選總統引述kasumi5566禁言の惡魔EE脊髓劍之銘言2019年的時候郭台銘先說要選總統後面才是韓國瑜被徵召現在也是郭台銘先說要選結果是侯友宜被徵召為什麼國民黨死都不要讓郭台銘選總統為什麼綠共黨不讓果凍選為什麼民眾黨不讓果凍選果凍又不是國民黨的他民調也沒贏為什麼國民黨要讓他選講話要有的邏輯好嗎就算四年前他民調也是輸韓啦講得像是提他就會贏一樣呵呵,5/17,0.01693987199748226,侯友宜
sammoon,新聞拜託一定要團結李彥秀曝藍支持者焦ETtoday拜託一定要團結李彥秀曝藍支持者焦慮到掛身心科門診wwwettodaynetampampnewsphp7newsid2500797國民黨將於今天下午的中常會公布徵召新北市長侯友宜參選2024鴻海創辦人郭台銘是否出席備受外界關注國民黨台北市議員李彥秀16日也在臉書分享有藍營支持者擔憂國民黨徵召後無法團結焦慮到不敢看新聞家人為了挺侯挺郭吵到不同桌吃飯但她強調今天過後不僅是提名完畢更是藍軍團結的開始李彥秀提到她前兩天去醫院探病一位藍營支持者在走廊拉著她問道藍營最後能團結嗎我的孫子真的要上戰場了嗎我已經焦躁到來掛身心科門診她握著這位白髮蒼蒼阿嬤滿是皺紋的雙手說對不起讓你擔心了我們一定會團結徹底下架獨裁專制的民進黨政府臨別前老阿嬤緊握著她不斷重複道拜託了一定要團結李彥秀感嘆看著老阿嬤略帶駝背的身影緩緩地消失在人潮擁擠的診間走道還不時回頭望著她自己的眼淚不爭氣的落了下來她坦言焦慮到不敢看新聞家人為了挺侯挺郭吵到不同桌吃飯都是藍營支持者這陣子的心聲李彥秀表示郭台銘熱愛國家時時刻刻以台灣為念國際觀兩岸視野更是無人能及白手起家的經歷更是台灣夢的實踐者；而侯友宜基層出身學經歷完整公職生涯有為有守從政12年施政表現都是第一更是民眾最信賴的政治人物她強調過去一個月面對綠營議員猛烈的攻擊侯友宜充分展現對臺灣未來發展的藍圖規劃兩岸與國際關係立場以及民生經濟的熟悉；郭台銘則展現驚人的爆發力重新燃起民眾對於政治的關心與熱情更直指兩岸和平穩定的關鍵因素李彥秀認為不論是郭台銘或是侯友宜視野與高度都是台灣不可多得的治國良才更有能力帶領臺灣邁向2030關鍵時刻的政經轉型今天過後不僅僅是徵召提名完畢更是藍軍團結的開始李彥秀強調不論最後是由侯友宜或是郭台銘獲得徵召她相信以兩位的高度與格局絕對會毫無保留的給予支持及祝福打贏2024這場關係到台灣前途的選戰但李彥秀也提到雙方支持者的情緒更需要受到關心與呵護這些基層支持者不僅僅是藍軍的根基更是台灣穩定的力量團結呵護守候不僅僅是侯友宜郭台銘以及黨中央的責任更是所有藍軍從政同志的責任李彥秀抱藍營支持者非常焦慮有人焦慮到不敢看新聞還有阿嬤因為擔心藍營是否能整合焦慮到看身心科其實真的沒有錯我身旁深藍長輩已經焦慮到不行深藍長輩說要改投柯文哲了阿北或成最大贏家,5/17,1.716582431754432e-11,侯友宜
